Date,fix,kix,sp5
2010-04-08,768.4071,4062.91,102.405594
2010-04-09,768.1241,4067.4,103.078125
2010-04-12,766.8186,4074.02,103.241936
2010-04-13,766.3942,4060.17,103.319519
2010-04-14,769.2237,4073.86,104.492165
2010-04-15,771.7510000000001,4099.44,104.578384
2010-04-16,768.3384,4111.49,102.914284
2010-04-19,766.6858,4095.56,103.302261
2010-04-20,768.5001,4109.86,104.224861
2010-04-21,769.9033,4148.09,104.035156
2010-04-22,769.0052,4181.41,104.345566
2010-04-23,768.2453,4226.03,105.026718
2010-04-26,771.0636,4278.31,104.630096
2010-04-27,766.6443,4289.85,102.155548
2010-04-28,765.5161,4280.8,102.931526
2010-04-29,768.9706,4270.87,104.207603
2010-04-30,769.0225,4233.24,102.440071
2010-05-03,770.0160000000001,4217.18,103.767876
2010-05-04,766.9617,4205.54,101.327789
2010-05-05,769.2747,4243.57,100.724251
2010-05-06,772.7168,4270.74,97.378868
2010-05-07,767.6355,4277.63,95.930328
2010-05-10,762.2099,4237.35,100.155174
2010-05-11,764.8386,4226.63,99.870636
2010-05-12,768.0315,4241.79,101.267456
2010-05-13,770.3942,4251.2,100.008614
2010-05-14,771.1788,4288.84,98.19796
2010-05-17,768.1599,4285.61,98.249695
2010-05-18,770.9395,4299.5,96.913277
2010-05-19,767.6183,4305.85,96.36142
2010-05-20,766.4602,4306.3,92.72287
2010-05-21,766.6979,4314.9,94.076538
2010-05-24,767.5752,4319.66,92.869453
2010-05-25,773.6214,4320.06,92.964287
2010-05-26,771.0692,4262.24,92.403862
2010-05-27,762.932,4203.4,95.499229
2010-05-28,764.4001,4221.11,94.300728
2010-06-02,766.4807,4212.22,95.128464
2010-06-03,764.0774,4234.29,95.456093
2010-06-04,772.3523,4242.1,92.102066
2010-06-07,775.0816,4241.81,90.955315
2010-06-08,776.9587,4257.58,91.929634
2010-06-09,773.8544,4247.09,91.438164
2010-06-10,767.4469,4263.06,94.111015
2010-06-11,770.3864,4272.72,94.568008
2010-06-14,763.7707,4298.84,94.42144
2010-06-15,763.0923,4315.31,96.568352
2010-06-16,763.3197,4337.63,96.533852
2010-06-17,764.9058,4327.4,96.689064
2010-06-18,762.941,4312.44,96.7939
2010-06-21,761.6548,4284.62,96.51667
2010-06-22,766.1101,4272.97,94.922661
2010-06-23,767.1604,4277.64,94.628113
2010-06-24,768.6116,4309.51,93.060059
2010-06-25,769.1736,4296.61,93.449905
2010-06-28,772.3598,4318.8,93.155373
2010-06-29,774.9061,4339.52,90.279182
2010-06-30,772.7513,4339.28,89.421516
2010-07-01,769.4947,4313.01,89.02301800000002
2010-07-02,766.2792,4324.63,88.537872
2010-07-06,765.8939999999999,4309.41,89.118309
2010-07-07,764.566,4304.38,91.925194
2010-07-08,761.0533,4321.39,92.834831
2010-07-09,760.1095,4308.35,93.52787
2010-07-12,762.1398,4322.99,93.588516
2010-07-13,760.1984,4310.81,95.000626
2010-07-14,759.4494,4329.95,94.991959
2010-07-15,760.9515,4344.84,95.017952
2010-07-16,759.8811,4372.53,92.401672
2010-07-19,758.3211,4332.52,92.947449
2010-07-20,759.5983,4345.3,93.978371
2010-07-21,763.0168,4329.95,92.756844
2010-07-22,762.4164,4345.86,94.827332
2010-07-23,758.2854,4329.92,95.650352
2010-07-26,755.1524,4326.01,96.646606
2010-07-27,751.7871,4325.2,96.63797
2010-07-28,753.6795,4338.25,96.014206
2010-07-29,755.1102,4398.32,95.546425
2010-07-30,761.4579,4438.58,95.529076
2010-08-02,761.048,4494.78,97.686226
2010-08-03,763.7445,4591.04,97.218399
2010-08-05,767.0571,4667.47,97.764183
2010-08-06,766.9219,4674.31,97.365662
2010-08-09,766.6872,4666.36,97.885475
2010-08-10,765.9845,4626.41,97.356995
2010-08-11,770.6832,4554.24,94.688744
2010-08-12,771.4388,4544.52,94.108299
2010-08-13,772.0408,4495.27,93.831078
2010-08-16,776.3831,4532.46,93.787773
2010-08-17,774.6347,4574.54,94.939964
2010-08-18,776.9972,4604.77,95.113228
2010-08-19,778.9727,4603.26,93.458565
2010-08-20,780.6736,4597.07,93.155373
2010-08-23,781.1231,4588.61,92.800194
2010-08-24,785.8035,4564.83,91.422722
2010-08-25,785.9212,4541.7,91.777901
2010-08-26,785.6772,4509.56,91.162842
2010-08-30,784.9825,4476.19,91.232124
2010-08-31,788.4492,4454.59,91.232124
2010-09-01,782.0481,4446.68,93.961014
2010-09-02,780.7297,4466.96,94.836014
2010-09-03,777.8677,4437.69,96.0662
2010-09-07,782.818,4424.72,94.983299
2010-09-08,780.113,4442.6,95.650352
2010-09-09,776.0428,4457.47,96.092178
2010-09-10,771.8585,4486.28,96.577309
2010-09-13,772.9658,4503.86,97.65155
2010-09-14,777.61,4545.86,97.590912
2010-09-15,774.459,4547.37,97.96344
2010-09-16,770.9677,4541.25,97.937462
2010-09-17,773.8524,4549.87,97.974014
2010-09-20,773.8504,4583.01,99.472061
2010-09-21,775.3771,4579.93,99.271751
2010-09-22,778.9221,4613.75,98.784012
2010-09-23,780.5006,4601.81,97.982727
2010-09-24,781.1572,4581.72,100.003357
2010-09-27,783.2945,4589.83,99.524338
2010-09-28,785.0623,4605.11,99.872711
2010-09-30,783.5325,4629.8,99.402382
2010-10-01,781.5485,4636.18,99.820465
2010-10-04,783.0027,4623.81,99.071449
2010-10-05,786.6383,4623.19,101.065918
2010-10-06,789.9366,4638.18,101.057205
2010-10-07,787.8149,4626.19,100.935272
2010-10-08,794.7633,4620.21,101.501427
2010-10-11,795.7272,4611.37,101.597214
2010-10-12,797.8312,4642.28,101.910744
2010-10-13,799.8105,4612.57,102.703323
2010-10-14,799.9096,4608.36,102.302666
2010-10-15,797.3171,4625.96,102.511719
2010-10-18,797.4443,4629.26,103.016876
2010-10-19,790.1619,4648.2,101.666901
2010-10-20,794.1917,4648.2,102.659782
2010-10-21,791.6408,4664.03,102.886223
2010-10-22,790.4033,4678.1,103.07785
2010-10-25,795.0682,4666.21,103.382683
2010-10-26,789.0772,4701.15,103.40007
2010-10-27,782.1382,4649.52,103.103958
2010-10-28,786.8151,4640.42,103.121376
2010-10-29,789.5261,4659.56,103.19976
2010-11-01,791.7643,4675.17,103.234604
2010-11-02,794.0937,4686.98,104.053299
2010-11-03,794.2592,4647.21,104.471382
2010-11-04,805.6527,4629.03,106.483299
2010-11-05,805.0358,4652.09,106.883911
2010-11-08,802.8357,4668.0,106.683586
2010-11-09,802.2259,4626.47,105.917168
2010-11-10,797.1545,4622.46,106.343925
2010-11-11,794.6967,4587.49,105.943275
2010-11-12,783.5232,4595.28,104.689102
2010-11-15,780.8364,4574.28,104.541031
2010-11-16,769.6344,4546.28,102.912361
2010-11-17,770.0311,4541.2,102.964615
2010-11-18,772.55,4555.28,104.480064
2010-11-19,771.6326,4580.33,104.767509
2010-11-22,773.9844,4577.17,104.680405
2010-11-23,773.615,4576.8,103.16494
2010-11-24,773.0952,4548.77,104.689102
2010-11-26,769.9245,4471.42,103.469765
2010-11-29,771.4466,4435.51,103.78334
2010-11-30,775.9105,4395.17,103.19976
2010-12-01,775.4142,4390.98,105.394592
2010-12-02,776.2734,4388.43,106.74456
2010-12-03,779.2631,4385.03,107.031982
2010-12-06,781.3335,4376.77,106.918747
2010-12-07,776.3641,4378.63,106.979721
2010-12-08,771.6725,4381.4,107.371651
2010-12-09,772.7308,4371.89,107.789711
2010-12-10,772.1782,4383.36,108.416817
2010-12-14,775.02,4384.23,108.582275
2010-12-15,771.9591,4382.43,108.085854
2010-12-16,771.6566,4368.31,108.712936
2010-12-17,773.6101,4326.08,108.829391
2010-12-20,776.1327,4364.49,109.092049
2010-12-21,779.587,4329.71,109.783691
2010-12-22,781.4492,4334.16,110.125175
2010-12-23,781.2464,4337.06,109.96759
2010-12-27,780.7548,4359.59,110.011353
2010-12-28,783.7189999999999,4347.9,110.16893799999998
2010-12-29,786.7616,4396.37,110.247749
2010-12-30,785.763,4396.49,110.072655
2010-12-31,788.7181,4432.6,110.098923
2011-01-03,790.188,4495.41,111.237114
2011-01-04,784.331,4486.49,111.175835
2011-01-05,782.8602,4531.11,111.753677
2011-01-06,782.3058,4594.45,111.53479
2011-01-07,781.9726,4621.66,111.31591
2011-01-10,781.9511,4610.92,111.175835
2011-01-11,783.2419,4579.52,111.569832
2011-01-12,787.6367,4547.34,112.576691
2011-01-13,787.2761,4563.65,112.392807
2011-01-14,786.6724,4551.07,113.207077
2011-01-18,789.0025,4540.31,113.399696
2011-01-19,786.4001,4547.14,112.28775
2011-01-20,780.4041,4537.3,112.138901
2011-01-21,780.697,4514.59,112.392807
2011-01-24,782.6486,4501.88,113.031967
2011-01-25,779.0163,4498.29,113.093254
2011-01-26,782.51,4516.4,113.531021
2011-01-27,784.0105,4526.78,113.811211
2011-01-28,781.4169,4497.14,111.823738
2011-01-31,783.8530000000001,4464.92,112.66421499999998
2011-02-01,789.2617,4431.04,114.467842
2011-02-02,788.2767,4399.99,114.248947
2011-02-03,787.835,4386.69,114.502876
2011-02-04,787.9982,4390.46,114.826805
2011-02-07,788.5573,4391.29,115.544746
2011-02-08,790.2245,4383.57,116.070099
2011-02-09,789.3779,4361.82,115.807419
2011-02-10,787.6609,4326.57,115.851181
2011-02-11,787.2395,4327.54,116.542862
2011-02-14,790.3956,4322.33,116.823044
2011-02-15,788.4243,4311.24,116.45531499999998
2011-02-16,790.5301,4295.12,117.190796
2011-02-17,793.2497,4284.9,117.540993
2011-02-18,794.2855,4267.87,117.786133
2011-02-22,782.9737,4258.58,115.42218
2011-02-23,781.3328,4261.58,114.713005
2011-02-24,781.9641,4264.66,114.634178
2011-02-25,786.9086,4269.51,115.859955
2011-02-28,789.8072,4240.18,116.577904
2011-03-01,788.1030000000001,4199.91,114.634178
2011-03-02,789.6194,4182.83,114.879356
2011-03-03,793.7833,4182.58,116.858047
2011-03-04,793.2522,4163.65,115.982521
2011-03-07,789.2064,4136.55,115.071968
2011-03-08,789.8901,4090.07,116.078865
2011-03-09,789.3710000000001,4028.88,115.912514
2011-03-10,782.5967,3915.01,113.767395
2011-03-11,781.47,3928.25,114.55541200000002
2011-03-14,779.3974,3986.59,113.863739
2011-03-15,769.0745,4026.78,112.559174
2011-03-16,764.3605,4017.8,110.475395
2011-03-17,768.4108,3993.53,111.937538
2011-03-18,769.5543,3983.49,112.344673
2011-03-21,773.4415,3922.24,114.08578500000002
2011-03-22,773.4788,3899.85,113.690071
2011-03-23,773.6684,3881.89,114.015427
2011-03-24,776.8754,3873.45,115.105804
2011-03-25,776.7282,3882.96,115.45755
2011-03-28,775.5508,3891.97,115.176178
2011-03-29,777.5659,3870.97,115.949989
2011-03-30,779.8915,3877.32,116.750198
2011-03-31,784.1561,3887.07,116.591881
2011-04-01,787.3004,3924.55,117.084328
2011-04-04,787.2941,3966.89,117.18103
2011-04-05,788.7907,3998.38,117.163483
2011-04-06,791.5880000000001,4010.22,117.532799
2011-04-07,790.5214,3993.07,117.233826
2011-04-08,795.5386,4001.5,116.829323
2011-04-11,793.3438,4019.14,116.477585
2011-04-12,784.0419,4006.94,115.607033
2011-04-13,785.0161,3981.08,115.598236
2011-04-14,786.0146,3998.59,115.686165
2011-04-15,786.8595,4022.66,116.108238
2011-04-18,778.2537,4032.06,114.806847
2011-04-19,780.4503,4017.42,115.466331
2011-04-20,788.6038,4007.73,117.04039
2011-04-21,790.6155,4023.19,117.638321
2011-04-26,790.7554,4025.91,118.526443
2011-04-27,794.4379,4037.49,119.30027
2011-04-28,795.4008,4005.78,119.68718
2011-04-29,799.0468,4029.23,119.968582
2011-05-03,794.2318,4031.44,119.353058
2011-05-04,788.6106,4032.16,118.561615
2011-05-05,774.3442,4031.78,117.488838
2011-05-06,773.5167,4036.35,118.007652
2011-05-09,774.8523,4035.26,118.46489
2011-05-10,777.5673,4007.86,119.476135
2011-05-11,772.1399,4013.38,118.218681
2011-05-12,771.4486,3992.55,118.781456
2011-05-13,767.5008,3987.19,117.866974
2011-05-16,766.7385,3975.53,117.119499
2011-05-17,765.8241,3993.09,117.101936
2011-05-18,769.068,3988.01,118.148323
2011-05-19,770.2405,3986.78,118.42971
2011-05-20,769.0439,4001.64,117.488838
2011-05-23,763.1794,4002.83,116.12583899999998
2011-05-24,764.7475,4051.05,116.029114
2011-05-25,766.0797,4071.37,116.416046
2011-05-26,769.0271,4070.05,116.952423
2011-05-27,772.4783,4089.61,117.400894
2011-05-31,776.3682,4078.1,118.623161
2011-06-02,773.0901,4091.55,115.835648
2011-06-03,774.1599,4086.96,114.683754
2011-06-06,772.4678,4088.9,113.470238
2011-06-07,773.8978,4089.38,113.39991
2011-06-08,771.6843,4098.52,112.925034
2011-06-09,771.7954,4086.62,113.78678899999998
2011-06-10,768.2945,4066.9,112.203995
2011-06-13,767.7625,4031.37,112.291908
2011-06-14,767.7928,4009.37,113.716461
2011-06-15,762.8974,3981.53,111.693962
2011-06-16,762.778,3992.3,111.940201
2011-06-17,763.7808,3984.79,112.274239
2011-06-20,764.2396,3986.05,112.848625
2011-06-21,766.7323,3995.64,114.395103
2011-06-22,766.6744,3964.17,113.705811
2011-06-23,764.0043,3970.59,113.378868
2011-06-24,763.8954,3969.03,112.062149
2011-06-27,763.5368,3953.25,113.060715
2011-06-28,763.414,3936.89,114.536507
2011-06-29,763.9786,3967.74,115.517426
2011-06-30,764.4669,3968.12,116.622025
2011-07-01,764.4151,3942.94,118.345245
2011-07-05,766.4732,3938.53,118.248039
2011-07-06,766.5512,3923.82,118.389435
2011-07-07,768.8291,3906.71,119.617775
2011-07-08,769.3027,3885.39,118.769447
2011-07-11,769.5121,3865.72,116.622025
2011-07-12,768.4592,3813.18,116.118332
2011-07-13,770.4531,3777.13,116.507126
2011-07-14,769.2507,3746.0,115.703011
2011-07-15,771.6762,3782.47,116.37458
2011-07-18,771.8637,3738.64,115.420189
2011-07-19,772.9152,3784.79,117.293633
2011-07-20,770.4797,3780.93,117.222931
2011-07-21,769.4331,3756.69,118.848946
2011-07-22,770.9333,3777.41,118.928482
2011-07-25,773.0246,3766.46,118.26570900000002
2011-07-26,775.7458,3757.89,117.823868
2011-07-27,773.2113,3769.45,115.411346
2011-07-28,773.7941,3733.34,115.075531
2011-07-29,779.2289,3738.46,114.28907
2011-08-01,780.9529,3710.8,113.803032
2011-08-02,784.576,3747.83,110.895638
2011-08-03,784.7572,3745.07,111.496567
2011-08-04,783.9784,3744.59,106.273903
2011-08-05,783.5785,3721.53,106.114822
2011-08-08,787.8276,3645.12,99.204285
2011-08-09,790.5234,3520.47,103.8172
2011-08-10,799.7383,3514.21,99.230797
2011-08-11,790.5261,3519.28,103.684654
2011-08-12,787.3347,3511.1,104.382774
2011-08-15,783.1094,3501.64,106.592026
2011-08-16,784.2722,3507.34,105.681808
2011-08-17,787.1560000000001,3516.75,105.75251000000002
2011-08-18,796.1943,3540.42,101.192619
2011-08-19,799.8299,3546.33,99.540092
2011-08-22,799.6464,3510.65,99.619621
2011-08-23,794.4224,3507.75,102.898155
2011-08-24,787.8882,3476.61,104.34742
2011-08-25,788.1828,3444.28,102.75676
2011-08-26,790.7168,3507.75,104.250221
2011-08-29,785.3486,3439.21,107.245964
2011-08-30,788.4717,3465.02,107.528755
2011-09-01,786.0459,3402.13,106.874809
2011-09-02,793.8511,3397.83,104.14415
2011-09-06,797.8372,3357.66,103.384186
2011-09-07,789.3097,3360.61,106.300415
2011-09-08,790.5417,3400.68,105.195778
2011-09-09,796.7475,3393.7,102.438629
2011-09-12,799.9631,3398.66,103.101402
2011-09-13,797.1655,3430.92,104.046959
2011-09-14,795.5829,3444.7,105.487404
2011-09-15,788.0221,3464.65,107.307808
2011-09-16,788.2942,3507.77,107.942947
2011-09-19,795.1564,3491.07,106.868126
2011-09-20,795.556,3478.35,106.743767
2011-09-21,798.5286,3439.86,103.599281
2011-09-22,809.9221,3430.27,100.250481
2011-09-23,807.2556,3417.6,100.8545
2011-09-26,804.2192,3383.27,103.252853
2011-09-27,786.2438,3361.51,104.407616
2011-09-28,790.5063,3323.44,102.275749
2011-09-29,789.4137,3291.79,103.084091
2011-09-30,798.1816,3284.06,100.508102
2011-10-03,807.8435,3280.96,97.647858
2011-10-04,813.198,3277.79,99.788589
2011-10-05,804.0426,3273.33,101.636192
2011-10-06,792.9753,3281.96,103.474937
2011-10-07,789.2438,3273.05,102.782074
2011-10-10,779.2582,3293.95,106.219673
2011-10-11,778.0754,3296.55,106.326294
2011-10-12,772.4630000000001,3306.34,107.258957
2011-10-13,775.4567,3290.9,107.045799
2011-10-14,770.9008,3277.5,108.875603
2011-10-17,774.46,3289.51,106.797073
2011-10-18,777.6149,3301.18,108.884514
2011-10-19,777.6987,3300.48,107.596512
2011-10-21,778.0072,3304.39,110.119209
2011-10-24,770.9716,3304.85,111.469376
2011-10-25,774.2689,3309.05,109.301979
2011-10-26,774.8532,3328.57,110.412346
2011-10-27,761.7675,3381.9,114.25856
2011-10-28,761.3877,3450.33,114.231911
2011-10-31,765.9731,3507.34,111.478249
2011-11-01,776.1343,3536.25,108.369308
2011-11-02,775.2369,3540.03,110.136963
2011-11-03,772.3943,3497.1,112.144478
2011-11-04,773.5159,3500.55,111.460487
2011-11-07,775.4352,3459.51,112.153343
2011-11-08,773.8384,3449.31,113.592354
2011-11-09,779.5462,3449.24,109.399704
2011-11-10,780.5014,3447.66,110.430099
2011-11-11,775.5536,3422.82,112.508667
2011-11-14,777.7987,3387.51,111.442726
2011-11-15,780.5834,3374.37,111.993439
2011-11-16,781.5066,3355.67,110.216919
2011-11-17,782.5358,3370.72,108.467003
2011-11-18,781.3774,3350.29,108.35154
2011-11-21,786.2015,3348.44,106.290741
2011-11-22,787.295,3333.09,105.87326000000002
2011-11-23,790.8384,3320.77,103.537117
2011-11-25,789.4458,3252.59,103.341667
2011-11-28,783.1410000000001,3235.54,106.335159
2011-11-29,779.8587,3185.71,106.637177
2011-11-30,774.3568,3155.46,111.02523
2011-12-01,771.24,3122.5,111.007469
2011-12-02,771.6802,3103.04,110.909782
2011-12-05,770.6776,3072.38,112.11781299999998
2011-12-06,770.8244,3070.36,112.153343
2011-12-07,772.7325,3078.49,112.570839
2011-12-08,777.2528,3109.25,110.101433
2011-12-09,775.9119,3115.64,111.966827
2011-12-13,782.2204,3110.64,109.301979
2011-12-14,787.5714,3120.88,108.138344
2011-12-15,787.7225,3106.9,108.529198
2011-12-16,788.0663,3118.92,108.690102
2011-12-19,788.5514,3109.79,107.52799999999999
2011-12-20,782.7706,3106.72,110.781837
2011-12-21,781.4539,3128.03,110.996376
2011-12-22,779.7537,3139.67,111.979675
2011-12-23,777.8103,3145.72,112.98085
2011-12-27,777.8697,3168.55,113.070251
2011-12-28,781.7310000000001,3163.16,111.586365
2011-12-29,783.9324,3160.03,112.739494
2011-12-30,783.0902,3205.02,112.18528
2012-01-03,776.7165,3212.86,113.973091
2012-01-04,777.4506,3203.35,114.151871
2012-01-05,780.893,3220.74,114.45578
2012-01-06,782.2706,3224.87,114.160805
2012-01-09,782.1207,3200.46,114.43792
2012-01-10,778.7704,3180.55,115.430153
2012-01-11,781.7646,3200.8,115.492729
2012-01-12,780.5091,3196.86,115.769821
2012-01-13,783.0746,3184.92,115.170921
2012-01-17,780.6111,3190.78,115.617867
2012-01-18,778.7929,3202.57,116.896172
2012-01-19,775.0858,3204.76,117.51296200000002
2012-01-20,772.9292,3185.14,117.950943
2012-01-23,768.7364,3171.63,117.647041
2012-01-24,767.2180000000001,3182.88,117.51296200000002
2012-01-25,766.1366,3191.72,118.496269
2012-01-26,767.4338,3188.23,117.88842
2012-01-27,768.1260000000001,3202.34,117.83477
2012-01-30,772.1282,3224.89,117.432487
2012-01-31,773.9338,3224.18,117.38781000000002
2012-02-01,771.7472,3205.01,118.41581
2012-02-02,770.4322,3215.7,118.6035
2012-02-03,766.6136,3196.7,120.266167
2012-02-06,766.8459,3167.49,120.18576000000002
2012-02-07,764.1119,3168.27,120.48967
2012-02-08,762.8635,3167.87,120.847214
2012-02-09,760.4365,3156.87,120.999168
2012-02-10,764.1093,3160.51,120.105301
2012-02-13,763.1984,3156.19,120.999168
2012-02-14,764.4133,3142.74,120.847214
2012-02-15,765.706,3143.9,120.28405
2012-02-16,764.1905,3154.46,121.616005
2012-02-17,761.8389,3182.14,121.937798
2012-02-21,759.7084,3183.01,121.991455
2012-02-22,760.4126,3199.67,121.598145
2012-02-23,761.0497,3208.63,122.134438
2012-02-24,760.2733,3248.4,122.402596
2012-02-27,761.7028,3258.43,122.608215
2012-02-28,761.8218,3275.87,122.96578999999998
2012-02-29,760.1275,3303.75,122.483078
2012-03-01,759.6863,3312.15,123.117752
2012-03-02,761.0643,3329.16,122.742332
2012-03-05,760.6025,3343.96,122.24173
2012-03-06,761.6416,3362.59,120.45388
2012-03-07,761.7451,3380.27,121.294182
2012-03-08,760.3041,3394.29,122.500954
2012-03-09,759.9489,3401.6,122.974686
2012-03-12,760.3398,3399.97,122.983681
2012-03-13,759.0896,3358.6,125.200562
2012-03-14,755.2835,3332.89,125.06646
2012-03-15,752.4803,3326.35,125.79052
2012-03-16,751.1956,3318.95,125.964668
2012-03-19,750.8312,3317.62,126.458519
2012-03-20,751.2502,3285.51,126.09046200000002
2012-03-21,752.5257,3293.1,125.883911
2012-03-22,753.1661,3293.91,124.977089
2012-03-23,753.7009,3312.85,125.381119
2012-03-26,752.9539,3312.56,127.140816
2012-03-27,754.3371,3339.27,126.745804
2012-03-28,755.6867,3367.23,126.117348
2012-03-29,758.1505,3360.12,125.901855
2012-03-30,756.7534,3366.89,126.422585
2012-04-02,755.2639,3363.72,127.347328
2012-04-03,755.3298,3392.23,126.826584
2012-04-04,755.8143,3408.7,125.569679
2012-04-05,757.0809,3400.48,125.506821
2012-04-10,760.9695,3396.83,122.014282
2012-04-11,759.3849,3429.02,123.001915
2012-04-12,756.607,3454.34,124.608955
2012-04-13,760.2222,3456.35,123.127579
2012-04-16,759.8844,3443.94,123.046806
2012-04-17,758.1189,3461.19,124.869377
2012-04-18,759.7936,3489.24,124.44738
2012-04-19,760.0514,3534.27,123.6483
2012-04-20,758.9933,3554.46,123.854805
2012-04-23,762.1378,3571.2,122.813377
2012-04-24,761.4445,3581.33,123.280212
2012-04-25,759.5263,3579.57,124.968117
2012-04-26,760.5797,3557.13,125.83902
2012-04-27,759.8986,3534.53,126.045502
2012-04-30,760.0038,3546.66,125.578629
2012-05-02,761.6829,3541.07,125.982689
2012-05-03,760.4379,3585.12,125.021996
2012-05-04,761.4806,3611.1,123.001915
2012-05-07,761.1583,3599.13,123.091667
2012-05-08,762.9751,3599.18,122.597878
2012-05-09,764.6809,3585.93,121.870636
2012-05-10,764.0982,3589.43,122.122047
2012-05-11,765.1447,3599.33,121.753899
2012-05-14,769.6275,3628.64,120.407166
2012-05-15,770.7036,3637.08,119.715836
2012-05-16,771.0002,3655.07,119.257957
2012-05-17,771.6625,3677.81,117.48925
2012-05-18,774.3694,3699.69,116.483704
2012-05-21,770.8029,3708.88,118.485832
2012-05-22,769.0416,3672.36,118.692329
2012-05-23,778.1914,3678.02,118.755165
2012-05-24,777.3563,3668.21,118.988609
2012-05-25,777.1292,3634.85,118.602585
2012-05-29,776.2012,3627.64,120.039078
2012-05-30,787.426,3626.07,118.297287
2012-05-31,790.2759,3650.85,118.036919
2012-06-04,794.2017,3653.29,115.011269
2012-06-05,790.7373,3635.86,115.882149
2012-06-06,777.7889,3634.82,118.485832
2012-06-07,773.4251,3651.27,118.55764
2012-06-08,777.8408,3639.46,119.500374
2012-06-11,777.9946,3657.01,117.983055
2012-06-12,774.7457,3670.18,119.338745
2012-06-13,771.9863,3670.75,118.575645
2012-06-14,771.3499,3685.36,119.832573
2012-06-15,771.1086,3694.23,121.058136
2012-06-18,770.4177,3682.23,121.292793
2012-06-19,765.6589,3663.11,122.465996
2012-06-20,764.3008,3694.55,122.267448
2012-06-21,771.0618,3682.24,119.523918
2012-06-22,769.9634,3704.7,120.444458
2012-06-25,775.5666,3725.55,118.513168
2012-06-26,774.7913,3738.15,119.10878
2012-06-27,772.0251,3739.0,120.182755
2012-06-28,775.3458,3709.84,119.839798
2012-06-29,759.182,3703.94,122.826996
2012-07-02,761.7898,3763.91,123.196999
2012-07-03,758.5137,3790.07,124.009254
2012-07-05,764.5949,3795.32,123.449699
2012-07-06,768.7522,3793.32,122.276497
2012-07-09,769.6652,3791.06,122.123047
2012-07-10,771.556,3789.33,121.058136
2012-07-11,771.5305,3797.4,121.076202
2012-07-12,775.8562,3802.96,120.489594
2012-07-13,773.9678,3788.64,122.511139
2012-07-16,776.2311,3795.1,122.222313
2012-07-17,775.6614,3778.1,123.06163
2012-07-18,776.4249,3788.52,123.973137
2012-07-19,773.9723,3825.93,124.297997
2012-07-20,779.4192,3840.36,123.160912
2012-07-23,780.8139,3844.61,121.915512
2012-07-24,780.4861,3845.93,120.868599
2012-07-25,779.298,3878.49,120.895706
2012-07-26,772.6649,3878.52,122.890167
2012-07-27,766.3449,3870.51,125.15538
2012-07-30,767.7072,3854.28,125.15538
2012-07-31,768.444,3832.42,124.279984
2012-08-01,767.2961,3825.65,124.171661
2012-08-02,770.5142,3825.08,123.314346
2012-08-03,764.8716,3843.58,125.760048
2012-08-06,764.2194,3830.24,126.003708
2012-08-07,760.6196,3815.44,126.635445
2012-08-08,761.1931,3815.1,126.788841
2012-08-09,762.6548,3823.49,126.897163
2012-08-10,764.8839,3831.01,127.104729
2012-08-13,762.6363,3792.22,127.041534
2012-08-14,759.9711,3800.23,127.05957
2012-08-15,759.3182,3801.03,127.204018
2012-08-16,757.9903,3804.54,128.142593
2012-08-17,759.1996,3814.1,128.314087
2012-08-21,758.1494,3808.47,127.935036
2012-08-22,759.1746,3819.45,127.989174
2012-08-23,758.4516,3817.7,126.942291
2012-08-24,759.4496,3826.89,127.709412
2012-08-27,759.6016,3839.12,127.736465
2012-08-28,759.2326,3842.38,127.61013
2012-08-29,759.8923,3878.13,127.709412
2012-08-30,761.3081,3875.11,126.788841
2012-08-31,761.253,3865.76,127.393555
2012-09-04,760.7821,3895.86,127.276184
2012-09-05,759.8819,3897.45,127.167915
2012-09-06,759.1641,3888.14,129.74899299999998
2012-09-07,759.8379,3899.62,130.254333
2012-09-10,757.9443,3860.41,129.514343
2012-09-11,757.4768,3903.72,129.875336
2012-09-12,756.4494,3941.1,130.308517
2012-09-13,760.2114,3953.84,132.293991
2012-09-14,759.3868,3953.53,132.88055400000002
2012-09-17,756.3168,3950.18,132.429337
2012-09-18,754.1708,3956.54,132.321045
2012-09-19,755.2127,3959.1,132.39325
2012-09-20,754.3186,3934.52,132.402252
2012-09-21,754.9967,3927.44,132.346939
2012-09-24,754.02,3942.4,132.147308
2012-09-25,753.8424,3950.97,130.741028
2012-09-26,753.0645,3950.9,130.006073
2012-09-27,755.1928,3980.53,131.230942
2012-09-28,755.7474,3972.03,130.623062
2012-10-01,755.3987,3965.75,130.96785
2012-10-02,754.6816,3945.25,131.103928
2012-10-03,755.6427,4069.33,131.639252
2012-10-04,755.8307,3961.05,132.582825
2012-10-05,753.8919,3975.79,132.591873
2012-10-08,753.3789,3971.68,132.13821399999998
2012-10-09,752.0033,3983.16,130.831726
2012-10-10,750.6152,3982.94,129.997025
2012-10-11,752.3488,3997.0,130.069626
2012-10-12,751.5469,3995.03,129.643173
2012-10-15,750.7195,4029.5,130.72288500000002
2012-10-16,749.3063,4032.41,132.04748500000002
2012-10-17,748.2666,4014.03,132.646347
2012-10-18,746.9274,4023.55,132.301559
2012-10-19,745.8086,4034.07,130.096832
2012-10-22,746.0857,4053.79,130.11498999999998
2012-10-23,745.0033,4072.5,128.309448
2012-10-24,745.3791,4095.26,127.946533
2012-10-25,745.4119999999999,4119.5,128.318497
2012-10-26,745.576,4132.91,128.245911
